model,display_model,item_id,candidate_hash,context,target_question,reference,candidate,score_gpt4o,score_gemini_2_5_pro,score_qwen3_omni,q_ensemble,q_no_family
vita_1_5,VITA-1.5,video_0017,3ee79d9fc2eee4001df3bff644d08363a754a129dbccae1a72e9bb7b300b8926,"I'm glad you like them. I do, but... But? there's something missing. You've got a good eye, Richard, you're a terrific photographer. But before I can publish your work, I need to meet with my marketing department and you've got to do one more thing.",What should the man with black hair say?,"What's that, Mr. Carlson？",Yes.,25,25,25,25.0,25.0
vita_1_5,VITA-1.5,video_0018,e55eb68adc7dec2ed2f22629d6fe03df290fffd800d8c4625157d38ec3530a47,"In the section on culture, you've included performing art centers but you've left out street performance. The mimes, the musicians, the dancers in the parks and on the streets. Richard, if you go out and photograph street performances in the city, you'll have it. That is a great idea. The performing arts centers and the street performances. I'll do it. If you do it, I'll publish your work. Are you serious?",What should the man with gray hair say?,I've never been more serious.,Yes,50,50,100,66.66666666666667,66.66666666666667
vita_1_5,VITA-1.5,video_0021,cf45058882142a9d65fd5d0b6f8797b0daf5fef7fe09889f1ad86109f10efa54,"But if Boswell wins, he'll be an important decision maker on the school board, and he doesn't know anything about our children's education. Who's running against him? Nobody, that's the problem. Well it sounds to me like Carter Boswell is going to win the seat on the board. Oh, not if I can stop him! And how are you going to stop him?",What should the woman say?,I don't know. Maybe I'll run against him.,Stop him.,25,0,25,16.666666666666668,16.666666666666668
vita_1_5,VITA-1.5,video_0024,33bb2d7dbbf45788d821ded56e770706a1d4937ced8557f2533e0f41dea48693,"A lot of people would like my help. Do you have a story? I'm planning to run for the school board. Against Carter Boswell? Yes. Well, that is news. Will you announce that I'm running? Sure, but I need some information.",What should the woman say?,Of course.,Yes,100,100,100,100.0,100.0
vita_1_5,VITA-1.5,video_0026,b73ad112132ea92011c0fdded4794ba41696dca8be304e612ac3a6e4e0890ab8,"Hello, Mr. Maxwell. How are you? I just called to tell you that you are very impressive, you lost the election, but you won the attention of the residents of Riverdal,e of Boswell, and of me.",What should the woman say?,"Thank you, Mr. Maxwell, I appreciate your kind words.",Thank you.,50,75,100,75.0,75.0
vita_1_5,VITA-1.5,video_0028,4ea3589f766fcb642897fa7cbd6acd7f2891ce8d9c43551f0da5e7327c7b714f,"Something blue. My wristband. I, I wore it when I married your father. Oh oh mother, I forgot you're still had it. It's just so lovely. I bought it in an antique shop when I was about 18 years old. I saved it for my wedding day. And you saved it for me, didn't you, Mother?",What should the woman in the blue-patterned dress say?,"Yes, honey, I did.",Thank you.,50,0,100,50.0,50.0
vita_1_5,VITA-1.5,video_0030,af4b24c28bf74afb5e669944028b1a6ee0e553e141b34425175f32985fd87adb,"Where's mom? She went to a school board meeting. I don't know how she does it, she sure keeps busy. It's important to her. There are lots of places to go, lots of things to do. She can't sit around and do nothing, Philip works late.",What should the young man in grey say?,I guess you're right.,"""I don't know.""",50,0,50,33.333333333333336,33.333333333333336
vita_1_5,VITA-1.5,video_0031,9e710c103a1af15d737e1fa8d6af5e61602a5de56d34e2f42a2c43cc90be6498,"You' been working late almost every night this week, Dad, Aren't you exhausted? I don't have time to be exhausted. You and mom haven't had dinner together with us in almost a full week.",What should the man in the white shirt say?,"Yeah. I feel bad about us not having dinner with the family, but our schedules are so different.",I'm not tired.,50,25,25,33.333333333333336,33.333333333333336
vita_1_5,VITA-1.5,video_0032,d79bc4bc8f0b3678712cf7bf39dc31f7e0ef28cad7eefa2aba56ed97465c3f26,"It's not good to eat before going to bed. A cookie can't hurt, though. Well, I'm heading off for bed, and a good night's sleep.",What should the man in grey say?,Well good night.,Good night.,100,100,100,100.0,100.0
vita_1_5,VITA-1.5,video_0034,992f074f1d37711bfb135a9c01b795ff50388b7db052b465f0890ceb263a4840,"Hello there,Robbie. What are you doing up this late? Reading. Reading? At this hour? Come on, Robbie, what are you doing up this late? Things on my mind. Do you care to talk about them?",What should the man say?,"Sure, if you don't mind listening.",I'm sorry.,50,25,25,33.333333333333336,33.333333333333336
vita_1_5,VITA-1.5,video_0035,378ef78dbb885c7eac583867e348ae44b0c16806fe15e97b6810bb22341bc8b3,"If you have something you want to talk about, I'm always prepared to listen. You haven't been around much lately. So that's it. Okay, let's talk. You and dad are like ships that pass the night. Dad works hard and he works late. You work hard on all your committees and you work late. I thought you were proud of the work I do.",What should the man say?,"I am, mom, real proud. You are one fantastic mom, but, but I've been noticing how little quality time you spend with dad and me and the family.",I'm proud of you.,50,50,75,58.333333333333336,58.333333333333336
vita_1_5,VITA-1.5,video_0036,da9a435124bf57d5eb45c4b221cdc739932d2aaefa89c19d476d16db6cca2d1f,"I think I have an idea. You do? Yep, I think I have an idea that will bring dad and you together in a more scheduled way.",What should the woman say?,What is it?,Yes,0,0,25,8.333333333333334,8.333333333333334
vita_1_5,VITA-1.5,video_0037,1a8b0ebb50483e596fc7013441975db5af843b7533a5e18051605cebae574f8f,You're right. We'll do it. I'm going to talk to daddy about it right now. But dad was so exhausted when he came home from work. Why don't you talk to him about it tomorrow?,What should the woman say?,You are a very smart young. I think I'll wait until tomorrow.,No,0,0,0,0.0,0.0
vita_1_5,VITA-1.5,video_0038,87ca8dfd973169f849c5760485ea2b621442dc08a3dd33a619cccf4c92ad62cb,"I've been trying to find a way to encourage reading. Good luck. Oh, I think I may have found a way to do it. Yeah, tell me about it. I work with families every day, Ellen, I see how people spend their leisure time-- young and old. Mostly watching television. Well, that would be okay if and I repeat, if People took the time to read. I couldn't agree with you more. The question is, how do we get them to read more? I think you're going to give me the answer to that question, you... you have that look in your eye.",What should the woman say?,"I do have an answer, Philip, or at least I think I do.",Read more.,0,0,25,8.333333333333334,8.333333333333334
vita_1_5,VITA-1.5,video_0039,058978bc75af7d7bd972ff716057253dafd63790bbe700e491f84763b6800486,"But how do you plan to do that? By arranging with the public schools to schedule one hour a week to start with. During that time, parents are invited to attend and to read along with the children, their children. It can go beyond the schools, Ellem. Really? I guarantee you it would go very well in the hospitals. As my patients, mostly kids would would love to read and be read to. You think so? I know so. Maybe we can experiment with your patients and see how the plan works.",What should the man say?,I love the idea.,Yes.,50,25,100,58.333333333333336,58.333333333333336
vita_1_5,VITA-1.5,video_0040,2cebccedacf744997767fd5770f07cf27ca278aca1cb5eb1285dac7be59f344c,This would be a wonderful way to accomplish that. I have a question. Yes? What do we read? To the patients in the ward? Yes.,What should the woman say?,Well let's you and I talk about it.,Yes,25,0,25,16.666666666666668,16.666666666666668
vita_1_5,VITA-1.5,video_0048,a09570cf82fc8d6ee9e30c9fe29d0ec3f35fc2b4779a71418cab6c012b51cea4,"Oh hello there. Are you ready for lunch with your grandpa? Oh hi, grandpa, it's, of course I am, but my mind isn't.",What should the man say?,"What's the matter, Susan?",Yes,25,0,25,16.666666666666668,16.666666666666668
vita_1_5,VITA-1.5,video_0049,7e28fe62f13b0ef47c1767b0e3064575932903f1873f7f6f749af851d098b5df,"A real dilemma. Does it have anything to do with you and Harry? Yes, but I don't know where to start. Maybe I can help.",What should the woman say?,Tell me.,Yes.,50,0,25,25.0,25.0
vita_1_5,VITA-1.5,video_0050,e701124b45fe6f1e4c3a35d7e90cbf0256278cea4482f60114c3ba25c4669599,"I think that you're very successful and that you have a fantastic reputation in the toy industry, I think you could talk to Mr. Marra.And I think he could help you find a real good job in Los Angeles. He was very helpful to me. Remember?",What should the woman say?,I suppose I could call him.,Yes.,25,25,25,25.0,25.0
vita_1_5,VITA-1.5,video_0051,6055193d1228adff91029eebab6599c60ad5ffd86d96d65829978befc97fdf07,And what about Michelle? What do you think? I think Michelle is better off staying where she is. What does she think? I don't know for sure.,What should the man say?,"Well, you should have to ask her.",I don't know for sure.,100,0,25,41.666666666666664,41.666666666666664
vita_1_5,VITA-1.5,video_0053,cfffcea6061bcb8c0f98cdeb8bea63c510254455345e392786a39461a75f188e,"I met with Bill York today. And I talked with Mr. Marchcheta. Did York make the offer? Yep, he asked me if I want the job. That's exciting, Harry, what was it? A vice presidency with the biggest accounting company in the country, craft and craft. Aren't you excited about that.",What should the man say?,Sure I am.,Yes.,100,50,100,83.33333333333333,83.33333333333333
vita_1_5,VITA-1.5,video_0054,6e7c705ab961664b8a1951ca7c76c5ca147e30f4637c5f2a3f080b8bb857077d,"I talked to Mr. Marceta. What did he say? Did you tell him about me? Of course, Harry, I want what's best for you. And I think I can get a good job through Mr. Marcetta in Los Angeles, also. You're kidding.",What should the woman say?,"No, I'm not kidding.",Yes.,50,0,25,25.0,25.0
vita_1_5,VITA-1.5,video_0055,3aea595aebe9731489d733ada14841ef47f598843f7d6832736d09a0fbe22689,And how do you feel about taking the job in Los Angeles? How should I feel. It's the biggest company in the country. Well then you feel good about taking it?,What should the man say?,"Well, I feel fine about it, why should I?",I feel good about it.,75,100,100,91.66666666666667,91.66666666666667
vita_1_5,VITA-1.5,video_0056,1b66961bd30e6262efb917bb43c163f8ea0c24efae302f4aa5cc5bbd70e2a847,"Come and sit down for a minute, Michelle. I'd like to talk to you about something, something important. What's wrong, Susan? Oh there's nothing wrong, Michelle, but your daddy and I are talking about something that I'd like your opinion about. I know. I heard you talking about it the other night when I was trying on my new clothes. It's about moving to Los Angeles.",What should the woman in blue say?,"You're right, How do you feel about it?",Yes.,0,25,25,16.666666666666668,16.666666666666668
vita_1_5,VITA-1.5,video_0057,be7f98586cafc24c4873b61f3155534c82b40137cb60eff962d22711e2d529d6,"Well, I really wouldn't want to move, but. But? But if you and daddy wanted to, I guess you know what's best for the family and for me.",What should the woman in blue say?,"That's very considerate of you, Michelle.",I guess you know what's best for the family and me.,75,0,50,41.666666666666664,41.666666666666664
vita_1_5,VITA-1.5,video_0063,f4b5a11e72319ae7cd8c7b4f6447dc0118745caed623b4fdf11e2dcf1cef3950,"I've been thinking a lot about our responsibilities in the past few weeks I never stopped thinking about them. I've been with the question of whether I go back to work or not I see and I'm torn I really want to go back to work, use my talents and pursue my career in fashion design like we always thought I would, but now,I want to be with Max as a full time mother, especially when he's a baby.",What should the man say?,"I really understand, Marilin.",Go back to work.,0,0,25,8.333333333333334,8.333333333333334
vita_1_5,VITA-1.5,video_0064,d66f5920379968f25ce963248bca2b4d86e1d1465532acd7ed05972e2b9f2646,"Have you discussed going back to work with your boss? Rita Mae called yesterday. Ah, that's what's got you thinking, isn't it? She wants to know when I think I'll be returning to the boutique.",What should the man say?,And you said?,I don't know.,75,0,75,50.0,50.0
vita_1_5,VITA-1.5,video_0066,1d522c137421ac286ddeef87edfd5c943ee1724ad27649b4cb4fd0c3e1391b71,"There are so many things to consider one thing that makes it easier for you is is that you have us Max will always have a family member to watch over him while you're at work.I didn't have that when Richard and Susan were born, What did you do, I chose to continue with my career as a music teacher who hired a woman to watch Richard and then Susan. And I continued with my career. Do you think you made the right decision?",What should the woman in pink say?,I think I did.,"Yes, I think you made the right decision.",75,0,100,58.333333333333336,58.333333333333336
vita_1_5,VITA-1.5,video_0075,c8f2dfa5d31d982325f940572fde3428a2bd5e5a9667a99dde3db1780c587c17,"Oh, what kind of dresses would you design? I've thought about that for some time. Yes? Wedding dress. Wedding dresses. Brilliant idea. There's a big market today in wedding dress.",What should the woman in white say?,That's what I thought.,Yes,50,50,100,66.66666666666667,66.66666666666667
